age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
22,3,10,4,13,3,4,1,0,1719,30,38,0
40,3,6,4,7,4,2,0,0,0,40,38,0
40,1,11,0,3,4,4,0,0,0,40,38,0
42,3,10,2,9,0,4,1,0,0,60,38,0
17,3,7,4,11,3,4,1,0,0,20,38,0
48,3,9,2,4,0,4,1,0,0,43,38,0
38,5,14,2,3,0,4,1,0,0,70,38,1
58,3,13,0,3,1,4,1,0,0,38,38,0
36,3,9,4,9,1,4,0,0,0,38,38,0
30,3,10,4,11,3,4,1,0,0,20,38,0
47,3,14,2,9,0,4,1,0,0,40,38,1
39,3,10,2,11,0,4,1,3103,0,50,38,1
19,3,7,4,5,3,4,1,0,0,40,38,0
25,3,9,4,2,3,2,1,0,0,50,38,0
41,4,13,2,3,0,4,1,0,1902,55,38,1
56,3,13,2,11,0,2,1,7688,0,45,38,1
47,4,10,2,4,0,4,1,0,0,40,38,0
47,3,13,2,0,0,4,1,0,0,40,38,1
49,3,9,2,11,0,4,1,0,0,40,38,0
38,3,10,4,11,3,4,0,0,0,50,38,0
51,3,10,2,11,0,4,1,0,0,60,38,0
34,3,9,4,2,3,4,1,0,0,40,38,0
54,3,13,4,0,1,4,0,14084,0,40,38,1
61,3,9,2,13,0,4,1,0,0,40,38,0
25,3,7,4,5,3,4,1,0,0,45,38,0
21,3,10,4,5,3,4,1,0,0,40,38,0
46,3,4,4,7,3,4,1,0,0,52,38,0
49,4,10,2,2,0,4,1,0,0,45,38,1
45,0,13,2,5,0,4,1,0,0,40,38,0
36,3,9,2,2,0,4,1,7298,0,40,38,1
33,6,9,2,2,0,4,1,0,0,40,38,0
45,3,9,2,5,0,4,1,0,1628,45,38,0
73,3,4,2,11,0,4,1,0,0,30,38,1
50,4,10,2,3,0,4,1,0,0,50,10,1
72,3,10,2,10,0,2,1,0,0,40,38,0
32,3,9,4,7,1,4,0,0,0,34,38,0
40,3,10,2,13,0,4,1,0,0,50,38,0
48,5,9,2,13,0,4,1,0,0,60,38,0
17,3,6,4,9,3,2,0,0,0,40,38,0
26,3,9,4,11,1,2,1,0,0,40,38,0
64,4,9,2,3,0,4,1,0,0,40,38,1
33,3,13,2,0,5,2,0,0,0,30,38,0
62,3,9,4,0,1,4,0,0,0,32,38,0
20,6,10,4,3,3,4,1,0,0,54,38,0
46,5,9,2,11,0,4,1,0,0,50,38,0
21,3,10,4,0,3,4,0,0,0,16,38,0
50,4,9,3,11,1,4,1,0,0,60,38,0
39,3,9,2,3,0,4,1,0,0,40,38,0
35,3,5,2,7,0,4,1,0,0,40,25,0
21,3,9,4,5,2,2,1,2176,0,40,38,0
19,3,10,4,7,3,4,0,0,0,25,38,0
38,3,13,0,3,1,4,1,3325,0,40,38,0
34,3,9,2,2,0,4,1,0,0,44,38,0
46,1,14,2,9,0,2,1,0,0,38,38,1
39,3,13,2,3,0,4,1,0,0,45,38,0
28,3,10,5,7,4,4,0,0,0,15,38,0
51,3,13,2,9,0,4,1,0,0,70,38,1
32,3,9,0,2,4,4,1,0,0,40,38,0
62,5,10,2,3,0,4,1,0,0,10,38,0
53,3,12,4,3,1,4,0,0,0,60,38,0
47,3,9,2,2,0,4,1,0,0,50,38,1
45,1,14,4,9,1,4,0,0,0,40,38,0
51,3,11,2,2,0,4,1,3103,0,50,38,1
48,3,9,2,9,0,4,1,0,0,40,38,0
70,3,13,0,0,1,4,1,0,0,40,38,0
47,5,9,2,4,0,4,1,0,0,35,38,0
35,3,13,2,3,0,4,1,0,0,40,38,1
60,5,13,2,4,0,4,1,0,0,50,38,0
35,3,9,5,0,4,4,0,0,0,32,38,0
59,3,6,2,5,0,4,1,3942,0,40,38,0
68,3,10,4,9,4,2,0,0,0,40,38,0
43,3,10,0,9,4,4,0,0,0,38,38,0
21,3,9,4,11,1,4,1,0,0,50,38,0
34,3,13,2,11,0,4,1,0,0,50,38,1
32,3,10,0,9,1,4,0,0,0,30,38,0
43,3,9,2,11,0,4,1,0,0,45,38,0
32,3,9,4,2,3,4,1,0,0,40,38,0
41,0,13,2,9,0,4,1,0,0,38,38,1
60,0,10,2,0,0,4,1,7298,0,40,38,1
29,3,9,4,2,3,4,1,0,0,45,38,0
29,3,9,4,2,3,4,1,0,0,40,38,0
51,3,9,4,6,1,4,0,0,1590,40,38,0
39,3,13,2,12,0,1,1,3137,0,40,38,0
50,6,9,2,10,0,4,1,0,0,40,38,0
25,3,13,2,9,0,4,1,0,0,60,38,0
42,3,13,2,12,0,4,1,0,0,50,38,1
27,3,13,4,3,1,4,0,0,0,40,38,0
26,3,9,4,0,1,4,0,0,0,45,38,0
17,3,6,4,7,3,4,0,0,0,10,38,0
35,3,7,0,2,1,2,1,0,0,40,38,0
25,3,10,2,0,0,4,1,0,0,40,38,0
17,3,6,4,11,4,4,0,0,0,24,38,0
39,3,13,2,3,0,4,1,0,0,60,38,0
35,3,9,2,13,0,3,1,0,0,40,5,0
39,1,12,2,2,5,4,0,0,0,50,38,1
39,5,9,2,3,0,4,1,0,0,40,38,0
18,3,9,4,0,3,4,1,0,0,20,38,0
26,3,10,2,9,5,1,0,0,0,40,38,0
18,3,8,4,7,1,4,0,0,0,25,38,0
28,3,10,4,11,1,4,1,0,0,40,38,0
36,3,1,0,7,1,3,1,0,0,72,25,0
34,6,10,3,0,4,1,0,0,0,38,29,0
28,5,10,2,2,0,4,1,0,0,40,38,0
20,3,9,4,9,3,4,1,0,0,40,38,0
20,4,9,4,4,3,4,1,0,0,70,38,0
17,3,6,4,7,3,4,1,0,0,30,38,0
62,3,9,6,0,1,4,0,0,0,20,10,0
53,5,9,2,2,0,4,1,0,0,60,38,0
42,1,14,0,9,4,4,0,0,0,45,38,0
48,3,10,2,13,0,4,1,0,0,60,38,0
53,5,14,2,9,0,4,1,0,0,50,38,1
45,6,11,0,12,4,4,0,0,0,40,38,0
34,3,9,2,0,0,4,1,0,0,50,38,1
77,3,14,0,9,1,4,1,0,0,45,38,0
39,1,14,2,9,0,4,1,0,1977,45,38,1
22,3,9,4,0,3,4,1,0,0,40,38,0
46,3,7,5,6,1,4,0,0,0,40,38,0
17,3,5,4,5,3,4,1,0,1719,15,38,0
67,1,9,0,7,1,4,0,0,0,24,38,0
22,3,12,4,0,1,4,0,0,0,40,38,0
68,3,13,2,11,0,4,1,20051,0,40,38,1
48,3,9,4,9,4,2,0,0,0,28,38,0
50,0,9,2,0,0,4,1,0,0,48,38,0
60,3,10,2,11,0,4,1,0,0,40,38,0
31,5,11,0,2,3,4,1,0,0,20,38,0
21,3,9,4,0,3,4,0,0,0,40,38,0
26,3,9,4,6,2,4,1,0,0,40,38,0
51,3,10,2,3,0,4,1,0,0,60,38,1
53,5,14,0,3,1,4,1,0,0,50,38,1
38,3,7,0,11,4,4,0,0,0,40,38,0
22,3,10,4,0,3,4,1,0,0,40,38,0
21,3,9,4,0,3,4,1,0,0,40,38,0
44,5,9,2,2,0,4,1,3137,0,50,38,0
52,4,9,2,11,0,1,1,0,0,40,38,1
39,3,9,2,13,0,4,1,0,0,55,38,1
49,3,11,0,11,4,4,0,0,0,40,38,0
39,3,10,0,13,1,4,1,0,0,65,38,0
26,3,9,2,2,0,4,1,0,0,40,38,0
35,3,13,0,3,4,4,0,0,0,40,38,0
47,3,14,0,11,1,4,1,27828,0,60,38,1
49,3,11,2,5,0,4,1,0,0,45,38,0
65,3,9,2,11,0,4,1,9386,0,40,38,1
33,3,13,2,9,5,4,0,0,0,40,38,1
39,3,9,0,3,1,4,1,0,0,45,38,0
29,3,9,4,6,1,4,1,0,0,48,38,0
49,5,10,2,11,0,4,1,0,0,50,38,0
20,3,7,4,13,2,4,1,0,0,40,12,0
47,3,9,2,11,0,4,1,0,0,30,38,1
45,3,14,2,9,0,4,1,0,0,55,38,1
21,3,10,4,2,3,4,0,0,0,40,38,0
51,3,7,2,11,0,4,1,4386,0,30,38,1
38,3,9,0,7,1,4,0,0,0,25,38,0
65,4,9,2,3,0,4,1,0,0,40,38,0
17,3,6,4,9,2,4,1,0,0,6,38,0
30,3,12,2,2,0,4,1,0,0,40,38,0
44,5,7,2,4,0,4,1,0,0,88,38,0
26,1,12,2,10,0,4,1,0,0,45,38,1
24,3,10,4,11,1,4,1,0,0,65,38,0
64,3,7,2,2,0,4,1,0,2179,40,38,0
25,3,9,4,0,1,2,1,0,0,40,38,0
46,3,9,2,5,0,4,1,0,1740,35,38,0
28,3,9,2,6,0,2,1,0,0,40,38,0
41,3,9,2,6,0,4,1,0,0,40,38,0
37,3,9,4,5,4,2,0,0,0,30,38,0
74,0,9,6,7,1,4,1,0,0,17,38,0
20,6,10,4,0,3,4,1,0,0,40,38,0
45,3,9,2,6,0,4,1,0,0,45,38,1
19,0,10,4,0,3,4,0,0,0,10,38,0
38,3,11,2,2,0,4,1,0,0,40,38,0
29,5,9,2,3,0,4,1,0,0,55,38,0
59,3,7,2,13,0,0,1,0,0,40,38,0
22,3,9,4,0,3,4,0,0,0,40,25,0
28,3,9,0,9,3,4,0,0,0,10,38,0
38,3,11,2,2,0,4,1,0,0,40,38,1
21,3,11,2,2,0,4,1,0,2603,40,38,0
24,3,9,2,6,0,4,1,0,0,40,38,0
31,6,10,4,7,1,1,1,0,0,40,38,0
39,3,13,2,9,0,4,1,0,0,55,38,1
60,3,9,6,11,1,4,0,0,0,50,38,0
44,3,9,0,2,1,4,1,0,0,45,38,0
32,3,10,2,3,0,4,1,0,0,40,38,0
28,3,9,2,6,0,4,1,0,0,40,38,0
37,3,10,2,2,0,4,1,0,0,40,38,1
37,3,9,0,4,4,4,1,0,0,45,38,0
36,3,10,0,2,4,4,0,0,0,40,38,0
51,3,7,2,6,0,1,1,0,0,40,29,0
40,3,10,0,6,3,4,1,0,0,32,38,0
54,3,6,2,13,0,2,1,0,0,40,38,0
29,3,9,2,0,5,4,0,0,0,40,38,0
42,0,14,2,9,0,4,1,0,1902,40,38,1
40,1,13,0,9,4,4,0,0,0,70,38,0
32,3,10,4,3,2,4,0,0,0,50,38,0
35,3,9,0,0,4,4,0,0,0,40,38,0
49,1,14,2,9,5,4,0,0,0,50,38,1
34,3,10,2,3,0,4,1,0,0,65,38,1
35,3,10,4,6,2,0,1,0,0,40,38,0
41,3,13,2,13,0,4,1,0,0,48,1,1
40,3,9,0,13,1,4,1,0,0,40,38,0
18,3,9,4,5,3,4,0,0,1719,15,38,0
65,3,9,2,9,0,4,1,0,0,45,38,0
64,3,9,2,6,0,4,1,0,0,40,38,0
37,6,9,3,7,4,4,0,0,0,20,38,0
26,3,13,4,9,1,4,1,13550,0,50,38,1
35,3,14,4,11,1,4,0,0,0,40,38,0
30,3,11,2,3,0,4,1,0,0,50,38,1
17,3,4,4,2,1,4,1,0,0,45,38,0
41,3,13,0,3,1,4,1,0,0,50,38,1
58,3,10,0,7,1,4,1,0,0,40,38,0
23,3,10,4,11,1,4,1,0,0,30,38,0
31,5,13,0,3,4,4,1,0,0,60,38,1
48,3,9,0,7,4,2,0,0,0,40,38,0
24,3,11,4,12,3,4,1,0,0,40,38,0
58,6,16,4,3,1,4,0,0,0,43,38,1
37,3,12,0,12,1,4,0,0,0,40,38,0
63,3,3,6,7,2,1,0,0,0,19,29,0
35,3,9,0,0,3,4,0,0,0,40,38,0
44,3,9,0,7,4,4,0,0,0,33,38,0
21,3,10,4,7,3,4,0,0,0,16,38,0
67,3,4,2,9,0,4,1,0,0,4,38,0
20,3,9,4,9,2,4,0,0,0,40,38,0
32,3,10,4,9,3,4,0,0,0,40,38,0
38,4,9,0,11,4,4,1,0,0,55,38,0
39,3,13,2,9,5,4,0,0,0,50,10,1
36,3,9,2,2,0,4,1,0,1902,48,38,1
47,6,13,2,9,0,4,1,0,0,60,38,1
31,3,7,4,13,4,4,1,0,0,40,38,0
62,3,9,2,6,0,4,1,0,0,40,38,0
37,3,10,0,3,1,4,0,0,0,40,38,1
62,3,9,2,5,0,4,1,0,0,25,38,0
36,5,13,4,11,1,2,0,2174,0,50,38,0
22,0,9,4,0,3,4,1,0,0,40,38,0
37,1,9,2,7,5,4,0,0,0,25,38,0
30,4,13,4,3,1,4,1,0,0,40,38,0
45,3,12,4,0,1,2,0,0,0,40,38,0
52,5,9,0,11,4,2,1,0,0,40,38,0
54,0,9,2,0,0,4,1,0,0,40,38,1
54,1,13,2,3,0,1,1,0,0,40,29,1
20,3,10,4,13,3,4,1,0,0,40,38,0
23,3,9,2,3,0,4,1,0,0,30,38,0
63,3,14,2,9,0,4,1,0,0,30,38,0
43,3,14,4,3,1,4,0,0,0,25,38,0
22,3,9,4,11,3,4,0,2597,0,40,38,0
30,3,9,2,6,0,1,1,0,0,40,39,1
54,3,14,2,9,0,1,1,7298,0,40,18,1
44,3,6,2,6,0,4,1,0,0,40,38,1
21,3,9,4,4,1,4,1,0,0,53,38,0
25,3,10,4,0,3,4,1,0,0,35,38,0
64,3,4,2,2,0,4,1,0,0,40,38,0
29,3,4,0,2,4,4,0,0,0,55,38,0
37,3,10,4,2,1,4,1,0,0,40,38,0
20,3,10,4,9,3,3,0,594,0,35,38,0
17,3,6,4,9,3,4,0,0,0,40,38,0
55,3,9,0,9,4,2,0,0,0,40,38,0
17,1,7,4,10,3,4,1,0,0,30,38,0
63,4,14,0,9,1,4,1,0,0,70,38,1
46,3,3,2,9,5,4,0,0,0,40,25,0
29,5,10,2,2,0,0,1,0,1485,60,38,1
23,3,12,4,7,1,4,1,0,0,40,38,0
26,3,9,0,6,1,4,1,0,0,40,38,0
48,3,13,0,8,1,4,0,0,0,44,10,0
52,6,9,2,10,0,2,1,0,0,40,38,1
41,3,14,6,9,1,4,0,4650,0,55,38,0
36,3,9,2,2,0,4,1,0,0,45,38,1
29,3,2,2,7,0,4,1,0,0,40,38,0
31,3,14,4,9,1,4,0,14084,0,50,38,1
17,3,8,4,11,3,4,0,0,0,15,38,0
47,3,10,0,9,1,0,0,0,0,35,38,0
48,4,13,2,3,5,4,0,0,0,25,38,1
32,5,10,0,7,1,4,0,0,0,35,38,0
36,3,13,2,11,0,4,1,0,0,50,38,1
28,3,10,4,12,3,2,1,0,0,24,38,0
22,3,10,0,11,3,4,0,0,0,48,19,0
40,3,11,2,13,0,4,1,2829,0,40,38,0
37,3,10,4,0,1,4,0,0,0,60,38,0
37,5,9,2,4,0,4,1,0,0,72,38,0
57,3,9,0,0,1,4,0,0,0,45,38,0
52,0,13,2,10,0,4,1,0,0,45,38,1
54,3,9,2,11,0,4,1,15024,0,50,38,1
23,3,9,2,6,0,4,1,0,0,48,38,0
48,3,9,0,2,1,4,1,0,0,50,38,0
47,3,14,2,3,0,4,1,99999,0,55,38,1
47,0,10,0,0,1,4,0,0,0,40,38,0
17,3,6,4,2,1,4,1,594,0,30,38,0
36,3,10,2,2,0,4,1,0,0,50,38,1
24,3,11,4,0,1,4,1,0,0,30,38,1
45,1,9,0,7,3,2,0,0,0,40,38,0
34,0,10,0,10,3,4,1,0,0,72,38,0
49,3,9,4,7,1,4,0,0,0,40,38,0
40,3,11,4,6,3,4,1,0,0,40,38,0
23,3,10,4,3,1,4,1,0,0,40,38,0
66,3,9,6,2,1,4,1,0,0,16,38,0
39,3,15,0,3,1,4,1,0,0,50,38,0
33,5,9,0,2,1,4,1,0,0,65,38,1
26,6,14,2,9,0,4,1,0,0,30,38,0
27,3,11,2,13,0,4,1,0,0,50,38,0
31,3,7,4,0,4,4,0,0,0,48,38,0
54,3,7,2,7,5,4,0,0,0,43,38,0
37,3,10,2,2,0,4,1,0,0,40,38,0
46,3,10,2,3,0,4,1,0,0,60,38,1
23,3,10,4,3,3,4,1,0,0,40,38,0
17,3,7,4,11,3,4,0,0,0,9,38,0
45,1,9,0,0,4,4,0,0,0,35,38,0
74,5,9,2,11,0,4,1,0,0,55,38,0
30,5,12,0,2,1,4,1,0,0,50,38,0
41,3,9,4,6,4,4,0,0,0,40,38,0
54,3,9,6,7,4,4,0,0,0,40,38,0
37,3,9,2,7,5,4,0,0,0,30,38,1
41,3,9,0,3,1,4,1,0,0,40,38,0
32,3,10,4,0,1,4,0,0,0,40,38,0
31,3,9,2,0,5,4,0,0,0,40,38,1
34,3,13,2,11,0,4,1,15024,0,40,38,1
36,5,9,2,2,0,4,1,0,0,35,25,0
36,3,9,0,0,4,2,0,0,0,40,38,0
48,3,9,3,9,4,4,0,0,0,32,38,0
26,3,12,0,9,4,4,0,0,0,45,38,0
20,3,8,4,9,1,2,0,0,0,35,38,0
19,3,10,4,0,3,4,0,0,0,30,38,0
36,3,10,0,0,4,4,0,0,0,40,38,0
69,3,10,2,9,0,4,1,0,0,32,38,0
35,3,12,2,3,0,4,1,0,0,99,38,1
44,1,15,4,9,1,4,1,10520,0,40,38,1
37,3,15,2,9,0,4,1,0,0,50,38,1
23,0,10,4,1,2,4,1,0,0,40,38,0
41,5,9,4,11,1,4,1,0,0,50,38,0
44,3,9,2,12,0,4,1,0,0,45,38,1
51,3,9,2,6,0,4,1,0,0,40,38,1
41,3,12,2,12,0,4,1,0,0,40,38,0
48,3,2,2,7,0,4,1,0,0,40,38,0
47,5,3,2,11,0,4,1,0,0,55,21,1
59,3,13,5,0,4,4,1,0,0,60,38,0
32,3,10,4,7,3,4,0,0,0,38,38,0
54,4,15,2,9,0,4,1,99999,0,60,38,1
39,3,11,2,2,0,4,1,0,0,50,38,1
27,3,14,4,9,1,4,0,0,1504,45,38,0
68,3,10,6,3,1,4,0,0,0,45,38,0
40,3,11,2,9,0,4,1,0,0,40,38,0
23,3,13,4,3,3,4,0,0,0,15,38,0
70,4,13,0,3,4,4,0,0,0,55,38,0
30,3,13,4,3,1,4,0,0,0,40,38,0
17,3,5,4,7,3,4,0,0,0,35,38,0
38,6,9,0,0,1,4,0,0,0,38,38,0
30,3,13,4,3,1,4,1,0,0,44,38,0
42,3,13,2,11,0,4,1,0,0,60,38,0
31,3,10,4,11,1,4,0,0,0,60,38,0
44,3,10,5,3,1,4,1,0,0,45,38,1
20,3,10,4,0,3,4,1,0,0,26,38,0
73,3,15,2,9,0,4,1,0,0,40,38,0
52,3,4,0,6,1,4,0,0,0,64,38,0
23,3,10,4,7,1,4,1,0,0,20,38,0
54,3,10,0,2,4,4,0,0,0,48,38,0
20,3,10,2,2,0,4,1,0,0,40,38,0
43,3,9,0,6,4,4,0,0,0,50,38,0
17,3,6,4,9,3,4,1,0,0,30,38,0
26,3,10,4,0,1,4,0,0,1974,40,38,0
59,5,9,2,4,0,4,1,0,0,35,38,0
25,3,13,4,7,1,4,0,0,0,37,38,0
35,3,13,2,11,0,4,1,0,0,45,38,1
19,3,10,4,11,3,4,0,0,0,15,38,0
65,6,9,2,0,0,4,1,0,2174,40,38,1
37,3,14,2,3,0,4,1,0,0,55,7,1
51,5,7,2,4,0,4,1,0,0,45,38,1
29,3,7,2,13,0,4,1,0,0,60,38,0
43,3,9,0,3,4,4,0,0,0,40,38,0
22,3,10,4,13,3,4,1,0,0,20,38,0
24,3,12,2,11,3,4,0,0,0,20,38,0
39,1,13,2,9,5,4,0,0,0,42,38,0
32,0,15,2,9,0,4,1,15024,0,50,38,1
24,3,13,4,9,1,4,0,0,0,40,38,0
40,5,11,2,3,0,4,1,0,0,40,38,1
52,3,9,4,7,4,4,0,0,0,45,38,0
45,3,13,2,9,0,4,1,0,0,50,38,1
23,3,7,5,9,3,4,1,0,0,35,38,0
48,3,4,2,2,0,4,1,0,0,32,5,0
36,3,11,2,3,0,4,1,0,0,40,38,0
43,3,10,2,11,0,4,1,0,0,72,38,1
27,3,13,4,11,1,4,1,13550,0,46,38,1
36,5,10,4,7,4,4,0,0,0,50,38,0
41,3,2,2,11,0,4,1,0,0,50,25,0
45,5,13,2,3,0,1,1,0,0,45,2,1
19,3,9,4,0,3,4,0,0,0,35,38,0
44,3,13,2,11,0,4,1,0,0,40,38,1
24,3,10,4,0,1,4,0,0,0,40,38,0
33,3,9,4,4,1,4,1,0,0,20,38,0
19,3,10,4,11,3,4,1,0,0,36,38,0
19,3,10,4,7,3,4,0,0,0,4,38,0
40,3,9,4,6,1,4,0,0,0,40,38,0
30,3,9,4,7,1,2,1,0,0,40,38,0
47,3,14,0,3,4,4,1,0,0,42,38,0
36,3,13,2,9,5,4,0,0,0,50,19,1
35,3,4,2,6,0,4,1,0,0,40,38,1
45,3,3,2,6,0,4,1,0,0,40,38,0
20,3,10,4,5,3,4,1,0,0,20,38,0
52,3,10,2,2,0,4,1,0,0,40,38,1
47,6,16,2,9,0,4,1,0,0,40,38,1
27,3,7,4,2,1,4,1,0,0,45,38,0
39,3,15,2,9,5,4,0,7688,0,60,38,1
26,3,11,0,9,4,4,0,0,0,40,38,0
42,6,9,5,0,4,4,1,0,0,39,38,0
52,3,4,4,7,3,4,0,0,0,7,38,0
43,3,13,2,9,5,4,0,0,0,7,38,1
17,3,7,4,5,1,2,0,0,0,15,38,0
43,3,13,2,3,0,4,1,0,0,50,38,0
45,1,13,0,9,4,4,0,4934,0,50,38,1
39,3,9,0,0,4,4,0,0,0,40,38,0
67,3,9,2,9,5,4,0,0,0,5,38,0
59,3,5,2,6,0,4,1,0,0,40,38,0
26,3,13,4,3,1,4,1,0,0,60,38,0
45,3,12,0,0,4,2,1,0,0,35,38,0
58,3,10,2,3,0,4,1,0,0,40,38,1
57,3,3,2,4,0,4,1,0,0,45,25,0
18,3,10,4,9,3,4,1,0,0,25,38,0
70,3,10,0,4,1,1,1,0,0,40,39,0
58,1,6,2,13,0,4,1,0,0,40,38,0
46,3,9,4,2,1,4,0,0,0,48,38,0
74,3,2,6,8,1,2,0,0,0,15,38,0
21,3,10,4,13,3,4,1,0,0,10,38,0
27,1,9,2,6,0,4,1,0,0,40,38,0
43,3,10,4,0,1,4,1,0,0,25,38,0
31,3,3,2,5,0,4,1,0,0,56,25,0
24,3,13,4,9,3,4,1,0,0,40,38,0
17,3,8,4,9,3,4,1,0,0,40,38,0
37,3,9,2,3,0,4,1,0,0,40,38,0
20,3,10,4,9,3,4,1,0,0,16,38,0
63,5,4,2,2,0,4,1,0,0,40,38,0
38,5,9,4,4,1,4,1,0,0,52,38,0
50,3,15,2,9,0,4,1,0,0,50,38,1
22,3,10,4,7,1,4,1,0,1602,10,38,0
53,3,9,2,4,0,4,1,0,0,45,38,0
55,3,9,2,4,0,4,1,0,0,45,38,1
39,3,11,2,3,0,4,1,0,0,40,38,0
51,0,13,2,9,0,4,1,0,0,50,38,1
49,3,4,2,6,5,4,0,0,0,40,16,0
19,3,10,4,0,3,4,1,0,0,20,38,0
28,3,13,2,3,0,4,1,0,0,60,38,0
17,3,6,4,11,3,4,1,0,0,5,38,0
46,1,9,2,7,0,4,1,0,0,40,38,0
54,3,10,4,11,1,2,1,0,0,41,38,0
66,5,10,4,11,1,4,0,0,0,20,38,0
69,3,13,6,9,1,4,1,0,2282,40,38,1
20,3,10,4,4,3,4,1,0,0,40,38,0
17,3,8,4,11,3,4,0,0,0,6,38,0
33,3,13,2,9,0,4,1,99999,0,40,38,1
20,3,10,4,9,3,4,0,0,0,30,38,0
33,3,9,0,13,4,4,0,0,0,40,38,0
18,3,9,4,6,1,4,1,0,0,37,38,0
18,3,6,4,6,3,4,1,0,0,40,38,0
17,3,6,4,11,3,4,1,0,0,30,38,0
21,3,9,4,11,3,4,0,0,0,40,38,0
23,3,12,4,7,3,4,1,0,0,20,38,0
34,3,14,2,3,0,4,1,0,0,40,38,1
59,3,9,2,2,0,4,1,0,0,40,38,1
34,3,10,2,2,0,4,1,0,0,48,38,1
36,6,11,3,10,3,4,0,0,0,40,10,0
25,3,9,4,3,3,4,1,0,0,25,38,0
18,3,7,4,7,3,4,0,0,0,15,38,0
29,1,13,0,9,1,4,1,0,0,50,38,0
33,3,9,2,6,0,4,1,99999,0,56,38,1
46,5,9,2,11,3,4,0,7298,0,40,38,1
28,3,13,2,9,5,4,0,0,1977,24,38,1
25,3,13,4,9,3,4,0,0,0,40,38,0
57,3,9,2,11,0,4,1,0,0,40,38,0
24,3,9,0,0,1,4,0,0,0,32,38,0
39,3,11,2,12,0,4,1,0,0,40,38,0
48,3,9,0,11,1,4,1,0,0,60,38,0
51,6,16,2,3,0,4,1,7298,0,40,38,1
26,1,9,2,10,0,4,1,3103,0,40,38,1
24,3,10,5,0,4,4,0,0,0,35,38,0
19,3,9,4,11,3,4,1,0,0,50,38,0
17,3,7,4,7,3,4,1,0,0,25,38,0
29,5,9,5,2,1,4,1,0,0,35,38,0
38,3,5,2,0,0,4,1,0,0,40,38,0
55,3,13,6,4,3,1,1,0,0,40,38,0
65,3,13,0,9,1,4,1,6723,0,40,38,0
57,4,15,2,9,0,4,1,0,0,35,38,1
36,3,13,2,11,5,4,1,0,0,60,38,0
41,3,13,2,9,5,4,0,7688,0,10,38,1
47,3,10,2,2,0,4,1,0,0,40,38,0
30,3,9,2,12,0,4,1,0,0,40,38,0
42,5,13,4,9,1,4,1,0,0,50,38,0
30,3,13,2,0,0,4,1,0,0,40,38,0
50,3,9,0,0,2,1,0,0,0,40,29,0
26,3,13,4,3,1,4,1,0,0,40,38,0
40,3,10,2,11,0,4,1,0,0,40,38,1
33,6,9,0,0,1,4,1,0,0,40,38,0
25,3,13,4,3,1,2,0,0,0,38,38,0
20,3,9,4,4,3,4,1,0,0,47,38,0
22,3,10,4,7,1,1,0,0,0,40,29,0
64,5,10,4,9,1,4,0,0,0,35,38,0
18,3,9,4,5,3,2,1,0,0,40,38,0
21,3,11,4,12,3,4,0,0,0,30,38,0
41,3,13,2,3,0,2,1,0,0,50,38,0
85,5,9,6,11,1,4,0,0,0,50,38,0
43,3,3,4,6,4,4,0,0,0,40,25,0
88,5,15,2,9,0,4,1,0,0,40,38,0
42,3,10,2,0,0,2,1,0,0,40,38,0
55,3,10,2,2,0,2,1,15024,0,40,38,1
60,1,9,2,7,0,4,1,0,0,40,38,0
19,3,9,4,9,3,4,1,0,0,40,31,0
41,3,2,2,4,0,4,1,0,0,40,25,0
48,3,9,0,3,1,4,0,0,2258,40,38,1
50,3,7,0,7,4,4,0,0,0,40,38,0
36,3,13,4,9,1,4,0,0,0,32,38,0
51,3,9,5,9,1,2,1,0,0,6,38,0
52,3,9,0,7,1,4,1,0,0,38,38,0
51,4,10,2,11,0,4,1,0,0,50,38,1
34,5,10,4,2,1,4,1,0,1504,60,38,0
48,3,9,2,5,5,2,0,0,0,40,38,0
22,3,7,4,2,3,4,1,0,0,45,38,0
63,5,13,2,9,0,4,1,0,0,20,38,0
68,3,1,4,6,1,4,1,0,0,10,38,0
34,1,9,4,10,1,0,1,0,0,40,38,0
29,3,10,5,8,1,4,0,0,0,30,12,0
41,5,9,2,3,0,4,1,0,0,40,38,1
28,5,4,4,7,2,4,0,0,0,99,25,0
40,3,10,2,2,0,4,1,0,0,40,38,0
34,3,13,2,9,5,4,0,0,0,40,38,0
31,3,13,4,3,1,4,1,0,0,55,38,0
25,1,13,4,9,3,4,1,0,0,40,38,0
37,6,9,4,7,3,4,0,0,0,40,38,0
48,6,10,0,3,1,4,0,0,0,40,38,0
39,5,11,2,4,0,4,1,0,0,60,38,0
36,3,9,6,7,4,1,0,0,0,20,38,0
21,3,9,4,0,1,4,0,0,0,30,38,0
29,3,9,4,4,4,4,1,0,0,35,38,0
33,3,13,2,11,0,4,1,0,0,50,38,0
44,3,3,2,5,0,4,1,0,0,40,25,0
49,0,11,2,2,0,4,1,0,0,40,38,0
44,3,13,0,9,1,4,1,0,0,50,38,0
34,1,12,0,0,4,4,0,0,0,10,38,0
50,1,9,2,0,0,2,1,0,0,40,38,0
61,3,9,2,9,0,4,1,0,2603,32,38,0
25,3,13,4,3,1,4,1,4101,0,35,38,0
18,3,9,4,11,1,4,0,0,1721,40,38,0
20,0,10,4,0,2,4,0,0,0,40,38,0
